nodes,edges,avg_degree,max_degree,density,diameter,radius,clustering,avg_shortest_path,degree_centrality_mean,degree_centrality_max,betweenness_mean,closeness_mean,centralization,avg_temporal_weight,diffusion_speed,branching_factor,leaf_ratio,label
26.0,25.0,1.9230769230769231,5.0,0.07692307692307693,6.0,3.0,0.0,3.8461538461538463,0.07692307692307693,0.2,0.1185897435897436,0.2684329594928742,0.13333333333333333,1.3399860617265238,0.7887425907544724,2.7777777777777777,0.6538461538461539,rumor
27.0,26.0,1.9259259259259258,5.0,0.07407407407407407,6.0,3.0,0.0,3.715099715099715,0.07407407407407407,0.19230769230769232,0.10860398860398861,0.2780979803604578,0.1276923076923077,1.2400305914384226,0.6862590778277886,3.25,0.7037037037037037,rumor
18.0,17.0,1.8888888888888888,8.0,0.1111111111111111,4.0,2.0,0.0,2.5359477124183005,0.1111111111111111,0.47058823529411764,0.0959967320261438,0.4066370559124182,0.40441176470588236,1.1641887883789503,0.616013092538552,5.666666666666667,0.8333333333333334,rumor
14.0,13.0,1.8571428571428572,13.0,0.14285714285714285,2.0,1.0,0.0,1.8571428571428572,0.14285714285714285,1.0,0.07142857142857142,0.5542857142857142,1.0,1.468407592311865,0.9177980954660888,13.0,0.9285714285714286,rumor
18.0,17.0,1.8888888888888888,17.0,0.1111111111111111,2.0,1.0,0.0,1.8888888888888888,0.1111111111111111,1.0,0.05555555555555555,0.5420875420875421,1.0,1.3145918261909213,0.7752401273875069,17.0,0.9444444444444444,rumor
17.0,16.0,1.8823529411764706,6.0,0.11764705882352941,4.0,2.0,0.0,2.6176470588235294,0.11764705882352941,0.375,0.10784313725490194,0.39334583289541525,0.2916666666666667,1.215771726281214,0.7035189156569437,5.333333333333333,0.8235294117647058,rumor
15.0,14.0,1.8666666666666667,14.0,0.13333333333333333,2.0,1.0,0.0,1.8666666666666667,0.13333333333333333,1.0,0.06666666666666667,0.5506172839506172,1.0,1.3674168860054892,0.8377264436904583,14.0,0.9333333333333333,rumor
17.0,16.0,1.8823529411764706,13.0,0.11764705882352941,4.0,2.0,0.0,2.25,0.11764705882352941,0.8125,0.08333333333333333,0.4625134660364723,0.7875,1.2888206242293867,0.6683739504664533,5.333333333333333,0.8235294117647058,rumor
34.0,33.0,1.9411764705882353,33.0,0.058823529411764705,2.0,1.0,0.0,1.9411764705882353,0.0588235294117647,1.0,0.029411764705882353,0.5221719457013575,1.0,1.3760788454406858,0.8411272155607433,33.0,0.9705882352941176,rumor
16.0,15.0,1.875,5.0,0.125,5.0,3.0,0.0,3.1166666666666667,0.125,0.3333333333333333,0.1511904761904762,0.3322136809269162,0.23809523809523808,1.328321439113015,0.761924883185068,3.0,0.6875,rumor
35.0,34.0,1.9428571428571428,10.0,0.05714285714285714,4.0,2.0,0.0,2.988235294117647,0.057142857142857134,0.29411764705882354,0.06024955436720142,0.3428234855608821,0.25133689839572193,1.1480339340885537,0.6334207444068011,6.8,0.8571428571428571,rumor
24.0,23.0,1.9166666666666667,23.0,0.08333333333333333,2.0,1.0,0.0,1.9166666666666667,0.08333333333333333,1.0,0.041666666666666664,0.5314814814814814,1.0,1.4234054213342842,0.8327119889987169,23.0,0.9583333333333334,rumor
14.0,13.0,1.8571428571428572,6.0,0.14285714285714285,4.0,2.0,0.0,2.4615384615384617,0.14285714285714285,0.46153846153846156,0.12179487179487179,0.4208542507912255,0.3717948717948718,1.3729244193584726,0.756599421368983,4.333333333333333,0.7857142857142857,rumor
24.0,23.0,1.9166666666666667,5.0,0.08333333333333333,6.0,3.0,0.0,3.6159420289855073,0.08333333333333333,0.21739130434782608,0.1189064558629776,0.28657186363994414,0.14624505928853757,1.3014516578275608,0.7080142935837017,2.875,0.6666666666666666,rumor
21.0,20.0,1.9047619047619047,20.0,0.09523809523809523,2.0,1.0,0.0,1.9047619047619047,0.09523809523809523,1.0,0.047619047619047616,0.536019536019536,1.0,1.370308048089069,0.8062071336089608,20.0,0.9523809523809523,rumor
23.0,22.0,1.9130434782608696,5.0,0.08695652173913043,6.0,3.0,0.0,3.4703557312252964,0.08695652173913042,0.2272727272727273,0.11763598720120458,0.2996676637311817,0.1536796536796537,1.4580471257995817,0.7812891365809007,2.4444444444444446,0.6086956521739131,rumor
19.0,18.0,1.894736842105263,18.0,0.10526315789473684,2.0,1.0,0.0,1.894736842105263,0.10526315789473684,1.0,0.05263157894736842,0.5398496240601504,1.0,1.341142856755066,0.7713409277045837,18.0,0.9473684210526315,rumor
27.0,26.0,1.9259259259259258,5.0,0.07407407407407407,6.0,3.0,0.0,3.680911680911681,0.07407407407407407,0.19230769230769232,0.10723646723646724,0.2803900459468556,0.1276923076923077,1.2266879519052583,0.691120997432185,3.25,0.7037037037037037,rumor
12.0,11.0,1.8333333333333333,11.0,0.16666666666666666,2.0,1.0,0.0,1.8333333333333333,0.16666666666666663,1.0,0.08333333333333333,0.5634920634920634,1.0,1.3328383073585208,0.7674744809000235,11.0,0.9166666666666666,rumor
18.0,17.0,1.8888888888888888,8.0,0.1111111111111111,4.0,2.0,0.0,2.5555555555555554,0.1111111111111111,0.47058823529411764,0.09722222222222221,0.4032638203930648,0.40441176470588236,1.154626644548669,0.6354066501200403,5.666666666666667,0.8333333333333334,rumor
25.0,24.0,1.92,5.0,0.08,6.0,3.0,0.0,3.8066666666666666,0.07999999999999999,0.20833333333333331,0.12202898550724636,0.27024997177875926,0.1394927536231884,1.2418620384770385,0.6990640905069856,3.4285714285714284,0.72,rumor
31.0,30.0,1.935483870967742,11.0,0.06451612903225806,4.0,2.0,0.0,2.8989247311827957,0.06451612903225808,0.36666666666666664,0.06548016314423434,0.35321262349598526,0.3229885057471264,1.3254822573745284,0.7258850072128451,7.5,0.8709677419354839,rumor
20.0,19.0,1.9,19.0,0.1,2.0,1.0,0.0,1.9,0.09999999999999999,1.0,0.05,0.5378378378378379,1.0,1.3452313661420554,0.793751455793179,19.0,0.95,rumor
20.0,19.0,1.9,5.0,0.1,5.0,3.0,0.0,3.110526315789474,0.09999999999999998,0.2631578947368421,0.11725146198830409,0.3329278480209414,0.18128654970760233,1.3177055875009849,0.7543472762730603,3.1666666666666665,0.7,rumor
15.0,14.0,1.8666666666666667,4.0,0.13333333333333333,4.0,2.0,0.0,2.8380952380952382,0.13333333333333333,0.2857142857142857,0.14139194139194142,0.36623167155425224,0.1758241758241758,1.172092812949289,0.6541748243765722,2.8,0.6666666666666666,rumor
32.0,31.0,1.9375,5.0,0.0625,6.0,3.0,0.0,4.1875,0.06249999999999999,0.16129032258064516,0.10625,0.24644066137394718,0.1053763440860215,1.2056324273202053,0.691360275368471,2.5833333333333335,0.625,rumor
31.0,30.0,1.935483870967742,11.0,0.06451612903225806,4.0,2.0,0.0,2.9376344086021504,0.06451612903225808,0.36666666666666664,0.0668149796069707,0.3482885853530063,0.3229885057471264,1.2245604416786209,0.6662365643949583,7.5,0.8709677419354839,rumor
30.0,29.0,1.9333333333333333,29.0,0.06666666666666667,2.0,1.0,0.0,1.9333333333333333,0.06666666666666668,1.0,0.03333333333333333,0.5251461988304095,1.0,1.1895833855818458,0.6877367605784545,29.0,0.9666666666666667,rumor
31.0,30.0,1.935483870967742,30.0,0.06451612903225806,2.0,1.0,0.0,1.935483870967742,0.06451612903225809,1.0,0.03225806451612903,0.5243302351011482,1.0,1.2566356995146297,0.7278160393939928,30.0,0.967741935483871,rumor
18.0,17.0,1.8888888888888888,4.0,0.1111111111111111,6.0,3.0,0.0,3.4052287581699345,0.1111111111111111,0.23529411764705882,0.15032679738562094,0.30493833885619315,0.13970588235294118,1.2756705608657468,0.719572899866781,2.4285714285714284,0.6111111111111112,rumor
31.0,30.0,1.935483870967742,30.0,0.06451612903225806,2.0,1.0,0.0,1.935483870967742,0.06451612903225809,1.0,0.03225806451612903,0.5243302351011482,1.0,1.4596884826129484,0.8875850087417902,30.0,0.967741935483871,rumor
33.0,32.0,1.9393939393939394,10.0,0.06060606060606061,4.0,2.0,0.0,2.962121212121212,0.06060606060606061,0.3125,0.06329423264907134,0.3463901135660748,0.26814516129032256,1.2139041543025775,0.6040807361126549,6.4,0.8484848484848485,rumor
24.0,23.0,1.9166666666666667,23.0,0.08333333333333333,2.0,1.0,0.0,1.9166666666666667,0.08333333333333333,1.0,0.041666666666666664,0.5314814814814814,1.0,1.2562768416426255,0.7560627342649838,23.0,0.9583333333333334,rumor
14.0,13.0,1.8571428571428572,6.0,0.14285714285714285,4.0,2.0,0.0,2.4615384615384617,0.14285714285714285,0.46153846153846156,0.12179487179487179,0.4208542507912257,0.3717948717948718,1.3602697076701278,0.7562831903536827,4.333333333333333,0.7857142857142857,rumor
24.0,23.0,1.9166666666666667,23.0,0.08333333333333333,2.0,1.0,0.0,1.9166666666666667,0.08333333333333333,1.0,0.041666666666666664,0.5314814814814814,1.0,1.3743241621683628,0.8366862941343514,23.0,0.9583333333333334,rumor
21.0,20.0,1.9047619047619047,20.0,0.09523809523809523,2.0,1.0,0.0,1.9047619047619047,0.09523809523809523,1.0,0.047619047619047616,0.536019536019536,1.0,1.2355258722152516,0.7268358879839186,20.0,0.9523809523809523,rumor
20.0,19.0,1.9,9.0,0.1,4.0,2.0,0.0,2.663157894736842,0.09999999999999998,0.47368421052631576,0.09239766081871345,0.38542907434857226,0.4152046783625731,1.3511194893236185,0.7885978596051986,6.333333333333333,0.85,rumor
18.0,17.0,1.8888888888888888,17.0,0.1111111111111111,2.0,1.0,0.0,1.8888888888888888,0.1111111111111111,1.0,0.05555555555555555,0.5420875420875421,1.0,1.4200237098419721,0.8513928629720067,17.0,0.9444444444444444,rumor
28.0,27.0,1.9285714285714286,27.0,0.07142857142857142,2.0,1.0,0.0,1.9285714285714286,0.07142857142857142,1.0,0.03571428571428571,0.526954177897574,1.0,1.4709138962808213,0.8785706502917904,27.0,0.9642857142857143,rumor
14.0,13.0,1.8571428571428572,7.0,0.14285714285714285,4.0,2.0,0.0,2.4505494505494507,0.14285714285714285,0.5384615384615385,0.12087912087912088,0.42350663056944887,0.4615384615384616,1.4464623008085034,0.7487990548112586,4.333333333333333,0.7857142857142857,rumor
32.0,31.0,1.9375,13.0,0.0625,4.0,2.0,0.0,3.0826612903225805,0.062499999999999986,0.4193548387096774,0.0694220430107527,0.33240769904403455,0.3806451612903226,1.2029413718825026,0.6925132318043462,6.2,0.84375,rumor
21.0,20.0,1.9047619047619047,20.0,0.09523809523809523,2.0,1.0,0.0,1.9047619047619047,0.09523809523809523,1.0,0.047619047619047616,0.536019536019536,1.0,1.27659009672143,0.7399209125174526,20.0,0.9523809523809523,rumor
33.0,32.0,1.9393939393939394,5.0,0.06060606060606061,7.0,4.0,0.0,4.390151515151516,0.06060606060606061,0.15625,0.10935972629521017,0.23578168210935727,0.10181451612903226,1.463136164058839,0.854335993448911,2.4615384615384617,0.6060606060606061,rumor
29.0,28.0,1.9310344827586208,5.0,0.06896551724137931,6.0,3.0,0.0,3.812807881773399,0.06896551724137931,0.17857142857142855,0.10417806969531106,0.27068162263281403,0.11772486772486772,1.3385196840840077,0.7356538619293049,3.111111111111111,0.6896551724137931,rumor
33.0,32.0,1.9393939393939394,32.0,0.06060606060606061,2.0,1.0,0.0,1.9393939393939394,0.06060606060606061,1.0,0.030303030303030304,0.5228475228475228,1.0,1.3839557544537757,0.8021363767334991,32.0,0.9696969696969697,rumor
35.0,34.0,1.9428571428571428,5.0,0.05714285714285714,7.0,4.0,0.0,4.26890756302521,0.05714285714285714,0.14705882352941177,0.09905780494015788,0.24089469307167316,0.09536541889483066,1.4114914925176214,0.7955453772682889,2.8333333333333335,0.6571428571428571,rumor
26.0,25.0,1.9230769230769231,5.0,0.07692307692307693,5.0,3.0,0.0,3.4615384615384617,0.07692307692307693,0.2,0.10256410256410257,0.29846844655423516,0.13333333333333333,1.321954864703836,0.7490519643031457,3.125,0.6923076923076923,rumor
16.0,15.0,1.875,5.0,0.125,4.0,2.0,0.0,2.8833333333333333,0.125,0.3333333333333333,0.13452380952380955,0.36012691918322515,0.23809523809523808,1.203989155049727,0.6827220395634844,3.0,0.6875,rumor
32.0,31.0,1.9375,5.0,0.0625,6.0,3.0,0.0,4.014112903225806,0.0625,0.16129032258064516,0.10047043010752688,0.2561128302792229,0.1053763440860215,1.2491891218753783,0.7167788487329753,3.1,0.6875,rumor
24.0,23.0,1.9166666666666667,8.0,0.08333333333333333,4.0,2.0,0.0,2.8333333333333335,0.08333333333333333,0.34782608695652173,0.08333333333333333,0.36313742585124165,0.2885375494071147,1.334494405057269,0.7780601203862554,5.75,0.8333333333333334,rumor
25.0,24.0,1.92,9.0,0.08,4.0,2.0,0.0,2.993333333333333,0.08,0.375,0.08666666666666668,0.3421302186645922,0.32065217391304346,1.167664518387422,0.6379219850028626,6.0,0.84,rumor
14.0,13.0,1.8571428571428572,5.0,0.14285714285714285,4.0,2.0,0.0,2.802197802197802,0.14285714285714285,0.38461538461538464,0.15018315018315018,0.3699302110462384,0.2820512820512821,1.1467732237285169,0.6662176185036938,3.25,0.7142857142857143,rumor
31.0,30.0,1.935483870967742,12.0,0.06451612903225806,4.0,2.0,0.0,2.825806451612903,0.06451612903225808,0.4,0.06295884315906564,0.36251051545859503,0.3586206896551724,1.2189273193159558,0.6655449100871638,7.5,0.8709677419354839,rumor
22.0,21.0,1.9090909090909092,5.0,0.09090909090909091,5.0,3.0,0.0,3.324675324675325,0.09090909090909091,0.23809523809523808,0.11623376623376624,0.3112551143326147,0.1619047619047619,1.477805314406646,0.8862699150332969,3.0,0.6818181818181818,rumor
15.0,14.0,1.8666666666666667,7.0,0.13333333333333333,4.0,2.0,0.0,2.4952380952380953,0.13333333333333333,0.5,0.11501831501831503,0.414949294289323,0.4230769230769231,1.2506263118818828,0.6980608669634231,4.666666666666667,0.8,rumor
13.0,12.0,1.8461538461538463,12.0,0.15384615384615385,2.0,1.0,0.0,1.8461538461538463,0.1538461538461538,1.0,0.07692307692307693,0.5585284280936453,1.0,1.3827451859977185,0.8190939295701896,12.0,0.9230769230769231,rumor
35.0,34.0,1.9428571428571428,5.0,0.05714285714285714,7.0,4.0,0.0,4.54453781512605,0.057142857142857134,0.14705882352941177,0.10741023682200153,0.2268307238019391,0.09536541889483066,1.2939677528487246,0.7501645574660962,2.6153846153846154,0.6285714285714286,rumor
22.0,21.0,1.9090909090909092,12.0,0.09090909090909091,4.0,2.0,0.0,2.4935064935064934,0.09090909090909091,0.5714285714285714,0.07467532467532467,0.4130315045147066,0.5285714285714285,1.1652318622417683,0.584528905776512,7.0,0.8636363636363636,rumor
18.0,17.0,1.8888888888888888,17.0,0.1111111111111111,2.0,1.0,0.0,1.8888888888888888,0.1111111111111111,1.0,0.05555555555555555,0.5420875420875421,1.0,1.3921383383299248,0.8020912396504368,17.0,0.9444444444444444,rumor
14.0,13.0,1.8571428571428572,7.0,0.14285714285714285,4.0,2.0,0.0,2.4725274725274726,0.14285714285714285,0.5384615384615385,0.1227106227106227,0.41899799907729735,0.4615384615384616,1.3230126818908314,0.6987616252386609,4.333333333333333,0.7857142857142857,rumor
30.0,29.0,1.9333333333333333,9.0,0.06666666666666667,4.0,2.0,0.0,2.972413793103448,0.06666666666666668,0.3103448275862069,0.07044334975369458,0.34403108897200346,0.2610837438423645,1.0879572637568855,0.5904542400547294,7.25,0.8666666666666667,rumor
29.0,28.0,1.9310344827586208,5.0,0.06896551724137931,7.0,4.0,0.0,4.167487684729064,0.06896551724137931,0.17857142857142855,0.11731435869366903,0.24705542337411224,0.11772486772486772,1.1893795906149174,0.6785426353717656,2.8,0.6551724137931034,rumor
21.0,20.0,1.9047619047619047,20.0,0.09523809523809523,2.0,1.0,0.0,1.9047619047619047,0.09523809523809523,1.0,0.047619047619047616,0.536019536019536,1.0,1.3273113644454466,0.7760771532119523,20.0,0.9523809523809523,rumor
23.0,22.0,1.9130434782608696,22.0,0.08695652173913043,2.0,1.0,0.0,1.9130434782608696,0.08695652173913042,1.0,0.043478260869565216,0.5328614762386251,1.0,1.2889823254818222,0.7476769531293795,22.0,0.9565217391304348,rumor
22.0,21.0,1.9090909090909092,21.0,0.09090909090909091,2.0,1.0,0.0,1.9090909090909092,0.09090909090909091,1.0,0.045454545454545456,0.5343680709534367,1.0,1.3720348503904285,0.8381250011220173,21.0,0.9545454545454546,rumor
15.0,14.0,1.8666666666666667,4.0,0.13333333333333333,4.0,2.0,0.0,2.857142857142857,0.13333333333333333,0.2857142857142857,0.14285714285714288,0.36410174678056867,0.1758241758241758,1.2709173460393863,0.7339340413487551,2.8,0.6666666666666666,rumor
17.0,16.0,1.8823529411764706,16.0,0.11764705882352941,2.0,1.0,0.0,1.8823529411764706,0.11764705882352941,1.0,0.058823529411764705,0.5445920303605313,1.0,1.3473763026028136,0.7899722609942285,16.0,0.9411764705882353,rumor
28.0,27.0,1.9285714285714286,5.0,0.07142857142857142,6.0,3.0,0.0,3.8968253968253967,0.07142857142857141,0.18518518518518517,0.1114163614163614,0.2647045984265011,0.1225071225071225,1.5225101711913918,0.9245189872300641,3.0,0.6785714285714286,rumor
13.0,12.0,1.8461538461538463,5.0,0.15384615384615385,5.0,3.0,0.0,2.8461538461538463,0.1538461538461538,0.41666666666666663,0.16783216783216787,0.36769000230538684,0.3106060606060606,1.266650080549836,0.7380651489331956,2.4,0.6153846153846154,rumor
32.0,31.0,1.9375,5.0,0.0625,6.0,3.0,0.0,3.877016129032258,0.0625,0.16129032258064516,0.09590053763440862,0.2660346359814928,0.1053763440860215,1.2835484764589522,0.7081375591293447,3.1,0.6875,rumor
14.0,13.0,1.8571428571428572,6.0,0.14285714285714285,4.0,2.0,0.0,2.5934065934065935,0.14285714285714285,0.46153846153846156,0.13278388278388278,0.3979470177225594,0.3717948717948718,1.1339657466892772,0.6369641847579285,4.333333333333333,0.7857142857142857,rumor
29.0,28.0,1.9310344827586208,5.0,0.06896551724137931,5.0,3.0,0.0,3.5270935960591134,0.06896551724137931,0.17857142857142855,0.0935960591133005,0.2918512004465044,0.11772486772486772,1.2138647228236201,0.7043990369362785,3.5,0.7241379310344828,rumor
34.0,33.0,1.9411764705882353,5.0,0.058823529411764705,6.0,3.0,0.0,3.8270944741532977,0.058823529411764705,0.15151515151515152,0.08834670231729055,0.26919090465189066,0.09848484848484848,1.2993039670930455,0.758909397262587,3.0,0.6764705882352942,rumor
15.0,14.0,1.8666666666666667,14.0,0.13333333333333333,2.0,1.0,0.0,1.8666666666666667,0.13333333333333333,1.0,0.06666666666666667,0.5506172839506172,1.0,1.3179684484466663,0.7735581258376918,14.0,0.9333333333333333,rumor
12.0,11.0,1.8333333333333333,11.0,0.16666666666666666,2.0,1.0,0.0,1.8333333333333333,0.16666666666666663,1.0,0.08333333333333333,0.5634920634920634,1.0,1.3534882302072075,0.856012925545759,11.0,0.9166666666666666,rumor
29.0,28.0,1.9310344827586208,5.0,0.06896551724137931,6.0,3.0,0.0,4.088669950738916,0.06896551724137931,0.17857142857142855,0.11439518336070059,0.2527525129863052,0.11772486772486772,1.2947298543971457,0.7484990910527184,2.5454545454545454,0.6206896551724138,rumor
20.0,19.0,1.9,19.0,0.1,2.0,1.0,0.0,1.9,0.09999999999999999,1.0,0.05,0.5378378378378379,1.0,1.237851918663143,0.762182118414343,19.0,0.95,rumor
21.0,20.0,1.9047619047619047,20.0,0.09523809523809523,2.0,1.0,0.0,1.9047619047619047,0.09523809523809523,1.0,0.047619047619047616,0.536019536019536,1.0,1.3894335872606622,0.8300639672823323,20.0,0.9523809523809523,rumor
17.0,16.0,1.8823529411764706,16.0,0.11764705882352941,2.0,1.0,0.0,1.8823529411764706,0.11764705882352941,1.0,0.058823529411764705,0.5445920303605313,1.0,1.4994669376005882,0.9574243649935839,16.0,0.9411764705882353,rumor
16.0,15.0,1.875,10.0,0.125,4.0,2.0,0.0,2.35,0.125,0.6666666666666666,0.09642857142857143,0.4417733002291826,0.619047619047619,1.3926373047846685,0.8097657770178103,5.0,0.8125,rumor
26.0,25.0,1.9230769230769231,4.0,0.07692307692307693,7.0,4.0,0.0,4.2,0.07692307692307693,0.16,0.13333333333333336,0.24684034571609267,0.09000000000000001,1.2633222985937609,0.7196616462051126,2.272727272727273,0.5769230769230769,rumor
33.0,32.0,1.9393939393939394,9.0,0.06060606060606061,4.0,2.0,0.0,3.037878787878788,0.06060606060606061,0.28125,0.06573802541544477,0.3376265034997431,0.23487903225806453,1.1831932211200638,0.6464327018407621,6.4,0.8484848484848485,rumor
25.0,24.0,1.92,24.0,0.08,2.0,1.0,0.0,1.92,0.08,1.0,0.04,0.5302127659574468,1.0,1.3847150272915776,0.8275186329754344,24.0,0.96,rumor
13.0,12.0,1.8461538461538463,5.0,0.15384615384615385,4.0,2.0,0.0,2.6666666666666665,0.1538461538461538,0.41666666666666663,0.15151515151515152,0.3902036457028011,0.3106060606060606,1.2296420335475282,0.6964308342825029,3.0,0.6923076923076923,rumor
35.0,34.0,1.9428571428571428,5.0,0.05714285714285714,6.0,3.0,0.0,4.063865546218487,0.05714285714285713,0.14705882352941177,0.0928444104914693,0.25407315669605846,0.09536541889483066,1.3079670748672507,0.7292881860970521,2.8333333333333335,0.6571428571428571,rumor
